file	line	bytes	tag	action	reason
scripts/check-publications.mjs	267	841	WHY	rewrite	the one way it goes stale, in one line; what it makes gateable and the extraction cost go to the history document
scripts/check-publications.mjs	302	264	WHY	rewrite	both directions, one clause each
scripts/check-publications.mjs	321	328	WHY	rewrite	why bytes and not size, in one line
scripts/check-publications.mjs	346	242	WHY	rewrite	what it catches, in one line
scripts/check-publications.mjs	354	21	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	354	22	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	364	368	NUMBER	rewrite	why the threshold is low; the measured smallest extraction goes to the history document
scripts/check-publications.mjs	383	229	WHY	rewrite	what the field is for, in one line
scripts/check-publications.mjs	401	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	403	298	NUMBER	rewrite	which form and that it is a ruling; the oa.fcgi tally goes to the history document
scripts/check-publications.mjs	432	82	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	434	564	WHY	rewrite	where the character lands and why the count is beside it; the decode history goes out
scripts/check-publications.mjs	458	82	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	460	344	WHY	rewrite	why the TOPICS block, in one line; the incident's tally goes to the history document
scripts/check-publications.mjs	497	81	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	499	368	WHY	rewrite	what a collision costs, in one line; the worked example goes out
scripts/check-publications.mjs	525	758	WHY	rewrite	why the path is a literal and the quiet symptom; the media-library reasoning goes to the history document
scripts/check-publications.mjs	548	351	WHY	rewrite	the property against the mechanism, in one line
scripts/check-publications.mjs	567	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	569	233	WHY	rewrite	what a one-way check passes on, in one line
scripts/check-publications.mjs	611	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	613	1356	WHY	rewrite	what the list means and the three states, which nothing else records; the ruling's date, the review it overrode and the per-record tally go to the history document
scripts/check-publications.mjs	641	223	WHY	rewrite	what bronze means, in one line; the per-paper tally goes out
scripts/check-publications.mjs	648	78	WHY	rewrite	what this group is; the ruling number goes to the history document
scripts/check-publications.mjs	657	81	CONTRACT	keep	one line already; kept
scripts/check-publications.mjs	658	28	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	697	320	WHY	rewrite	what a stale exemption costs, in one line
scripts/check-publications.mjs	715	246	WHY	rewrite	what a null source would mean, in one line
scripts/check-publications.mjs	732	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	734	1581	CONTRACT	rewrite	why not the render, that both halves are needed, and why the builder throws; check:browser's boundary and Scholar's quoted minimum go to the history document
scripts/check-publications.mjs	767	23	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	793	241	WHY	rewrite	what the mistake produces, in one line
scripts/check-publications.mjs	808	283	CONTRACT	rewrite	Scholar's rule and why it is on the tag, in one line
scripts/check-publications.mjs	837	203	WHY	rewrite	why comments are stripped, in one line
scripts/check-publications.mjs	862	84	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	864	754	WHY	rewrite	what a gate can say here and why the count carries it; the tense-bound 'today every record is null' goes out
scripts/check-publications.mjs	894	301	WHY	rewrite	the rule and that it is deliberately loose, in one line
scripts/check-publications.mjs	907	296	WHY	rewrite	why the hook cannot reach these, in one line
scripts/check-publications.mjs	929	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	931	362	WHY	rewrite	what a dated artifact can be checked for, in one line
scripts/check-publications.mjs	978	372	WHY	rewrite	what each half catches; the 52-against-50 record goes to the history document
scripts/check-publications.mjs	1010	273	WHY	rewrite	what would render, in one line
scripts/check-publications.mjs	1017	18	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	1022	18	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	1027	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1029	699	CONTRACT	rewrite	the two properties, one clause each
scripts/check-publications.mjs	1042	368	WHY	rewrite	the prohibition and its because, in one line
scripts/check-publications.mjs	1057	483	WHY	rewrite	why it is stated twice and what keeps them equal, in one line
scripts/check-publications.mjs	1127	272	WHY	rewrite	what a reader would see, in one line
scripts/check-publications.mjs	1140	215	WHY	rewrite	why it matters here, in one line
scripts/check-publications.mjs	1151	507	WHY	rewrite	the prohibition and its because, in one line; the five-record tally goes out
scripts/check-publications.mjs	1171	127	NUMBER	rewrite	what a lowercasing export breaks; the count of mixed-case DOIs goes to the history document
scripts/check-publications.mjs	1183	83	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1185	447	WHY	rewrite	why a count and why it is not merged; the July record goes to the history document
scripts/check-publications.mjs	1200	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1202	790	WHY	rewrite	why build product needs this most and why nothing is written first
scripts/check-publications.mjs	1249	310	WHY	rewrite	what the prune failing leaves, in one line
scripts/check-publications.mjs	1265	750	WHY	rewrite	why both directions and why not a count; the URL count goes to the history document
scripts/check-publications.mjs	1304	478	WHY	rewrite	what a lost twin still does, in one line
scripts/check-publications.mjs	1321	156	WHY	keep	why half, and what the twin does to the pages; two lines already
scripts/check-publications.mjs	1333	576	WHY	rewrite	which boundary and why the needle is anchored, in one line
scripts/check-publications.mjs	1353	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1355	551	WHY	rewrite	what each half alone would assert, in one line
scripts/check-publications.mjs	1385	18	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	1386	18	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	1406	118	WHY	keep	why the URL is compared rather than assumed; two lines already
scripts/check-publications.mjs	1419	659	WHY	rewrite	why full text is out of the index and why no threshold; the index size goes to the history document
scripts/check-publications.mjs	1446	480	WHY	rewrite	why over the real corpus, in one line
scripts/check-publications.mjs	1472	332	WHY	rewrite	which spelling the uploader uses, in one line
scripts/check-publications.mjs	1488	474	WHY	rewrite	what the two halves own, in one line
scripts/check-publications.mjs	1509	709	WHY	rewrite	the property and why it is decoded; the failed first URL goes to the history document
scripts/check-publications.mjs	1536	385	WHY	rewrite	what a quote would do; the measured 'none of the 36' goes to the history document
scripts/check-publications.mjs	1552	375	WHY	rewrite	why stripped and the stripper's limit, in one line
scripts/check-publications.mjs	1575	77	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1577	618	WHY	rewrite	why the count is in the label and what the other half is; the sweep's tally goes to the history document
scripts/check-publications.mjs	1599	305	WHY	rewrite	what it refuses when the set fills, in one line
scripts/check-publications.mjs	1626	77	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1628	925	WHY	rewrite	why the anchor and why both directions; the per-paper accessions go to the history document
scripts/check-publications.mjs	1664	20	CONTRACT	keep	type annotation only; kept
scripts/check-publications.mjs	1690	240	WHY	rewrite	what a wrong registry URL looks like, in one line
scripts/check-publications.mjs	1706	82	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-publications.mjs	1708	2347	NUMBER	rewrite	the measurement rule and the slack convention; eleven dated re-measurements and both first-run findings go to the history document
scripts/build-og.mjs	1	1885	CONTRACT	rewrite	the mode, the gap it leaves and the coupling law; the two measured reasons for Node, the bundle sizes and the gitignore aside go to the history document
scripts/build-og.mjs	64	537	WHY	rewrite	why the bucket is derived, in one line; the literal it replaced goes to the history document
scripts/build-og.mjs	76	79	CONTRACT	keep	one line already; kept
scripts/build-og.mjs	81	2817	WHY	rewrite	why the tokens are resolved and why the dark block; the v4 argument, the rule-7 reading and the mark's ruling go to the history document
scripts/build-og.mjs	144	1429	CONTRACT	rewrite	why the wordmark is read from seo.ts and why as text; the tsc error codes and the rejected alternatives go to the history document
scripts/build-og.mjs	170	637	WHY	rewrite	the prohibition and what block-only stripping read; the plant and its date go to the history document
scripts/build-og.mjs	197	2403	CONTRACT	rewrite	what the card derives and the two anchors; the v4 argument, the crop reasoning and the rule-7 reading go to the history document
scripts/build-og.mjs	246	109	CONTRACT	keep	type annotation only; kept
scripts/build-og.mjs	257	583	WHY	rewrite	why both cuts are in JavaScript; the measurement and the two-template history go to the history document
scripts/build-og.mjs	271	411	WHY	rewrite	what the owner returns and why the line is a filtered list
scripts/build-og.mjs	281	381	NUMBER	rewrite	what changing the padding invalidates; the two figures are the constants below
scripts/build-og.mjs	305	825	WHY	rewrite	that the module is a seam; the wordmark's move goes to the history document
scripts/build-og.mjs	321	125	WHY	keep	what the gap does; two lines already
scripts/build-og.mjs	334	1231	WHY	rewrite	which property satori honours and which it ignores; both measurements and the false claim go to the history document
scripts/build-og.mjs	360	1116	WHY	rewrite	why two lines and why it is cut hard; the v3 removal argument goes to the history document
scripts/build-og.mjs	390	142	WHY	keep	the realistic case; two lines already
scripts/build-og.mjs	398	1848	WHY	rewrite	that the pair is measured and why this token; Dustin's ruling and the alternatives go to the history document
scripts/build-og.mjs	431	466	WHY	rewrite	why a filtered list and why one span
scripts/build-og.mjs	458	666	CONTRACT	rewrite	why the prefix is stripped and the fail-closed direction
scripts/build-og.mjs	501	808	WHY	rewrite	what the mode is for and why it returns early; the argument for a review stop goes to the history document
scripts/build-og.mjs	524	20	CONTRACT	keep	type annotation only; kept
scripts/build-og.mjs	540	229	WHY	rewrite	one derivation, and what two would do
scripts/build-og.mjs	543	48	CONTRACT	keep	type annotation only; kept
scripts/build-og.mjs	547	992	WHY	rewrite	the leak and the imported rule; the measured object and its bytes go to the history document
scripts/build-og.mjs	573	57	CONTRACT	keep	one line already; kept
scripts/build-og.mjs	591	153	CONTRACT	keep	why plain objects; two lines already
scripts/build-og.mjs	593	18	CONTRACT	keep	type annotation only; kept
scripts/build-og.mjs	604	106	CONTRACT	keep	two lines already; kept
scripts/build-og.mjs	617	222	WHY	rewrite	why one quoted string, in one line
scripts/build-og.mjs	623	69	CONTRACT	keep	one line already; kept
scripts/build-og.mjs	635	668	WHY	rewrite	why the ordering is the safety property
scripts/build-og.mjs	655	934	WHY	rewrite	why a listing is refused; the dated network error and the diagrams comparison go to the history document
scripts/build-og.mjs	684	2248	WHY	rewrite	the law, why this shape and the boundary; the enforcement date, the ship aside and the Capsid deletion go to the history document
scripts/build-og.mjs	728	314	WHY	rewrite	both arms of the scope assertion, in two lines
scripts/check-content.mjs	1	2543	CONTRACT	rewrite	the boundary and the five subjects, each to its claim; the artifact-arc narrative and the per-subject argument go to the history document
scripts/check-content.mjs	52	291	WHY	rewrite	one owner, in one line
scripts/check-content.mjs	67	316	WHY	rewrite	why names and why capped
scripts/check-content.mjs	81	178	CONTRACT	keep	two lines already; kept
scripts/check-content.mjs	105	582	WHY	rewrite	what the second render proves and why one process
